"Customer ID","Age","Gender","City","Subscription Type","Monthly Spending","Tenure","Number of Purchases","Customer Support Requests","Login Frequency","Last Activity Date","Satisfaction Score","Churn Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1403","37","Male","Phoenix","Premium","200.67","47","37","1","4","4/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1404","79","Male","Philadelphia","Basic","25.52","42","91","1","16","3/25/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1405","52","Female","San Jose","Premium","186.34","47","24","4","4","4/29/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1406","65","Female","San Jose","Basic","46.98","31","55","1","25","12/27/2025","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1407","79","Male","Philadelphia","Basic","30.87","31","42","2","9","1/9/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1408","42","Male","San Diego","Standard","51.34","13","11","1","17","4/14/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1409","52","Female","San Diego","Basic","10.78","14","10","2","21","2/11/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1410","42","Male","Dallas","Basic","48.92","49","67","0","23","2/15/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1411","46","Male","San Diego","Standard","72.15","45","33","2","20","4/17/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1412","35","Non-binary","Los Angeles","Basic","42.22","42","61","2","28","6/7/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1413","63","Female","San Jose","Basic","12.33","25","43","2","21","5/28/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1414","35","Male","New York","Basic","46.85","33","71","1","2","1/9/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1415","19","Female","San Jose","Basic","44.98","33","61","2","3","3/4/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1416","71","Male","Los Angeles","Basic","32.84","15","9","0","23","4/11/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1417","52","Female","Los Angeles","Standard","50.9","16","17","4","26","6/9/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1418","33","Male","Chicago","Standard","75.78","44","47","2","29","6/20/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1419","78","Male","San Jose","Basic","26.27","58","135","5","15","3/27/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1420","58","Male","San Antonio","Premium","219.01","56","125","2","7","5/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1421","53","Female","Los Angeles","Basic","21.91","38","47","3","4","1/8/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1422","50","Female","New York","Basic","11.32","6","3","2","12","4/14/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1423","21","Male","Philadelphia","Premium","238.52","44","100","3","1","5/10/2026","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1424","50","Male","Dallas","Basic","30.97","25","56","1","17","2/27/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1425","31","Female","Chicago","Premium","192.45","15","33","1","4","1/30/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1426","38","Male","Philadelphia","Basic","11.52","4","8","2","4","12/22/2025","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1427","65","Male","Chicago","Standard","149.46","56","81","1","22","3/3/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1428","37","Non-binary","New York","Basic","29.28","4","3","2","23","1/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1429","73","Male","Phoenix","Basic","40.24","30","43","3","25","6/18/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1430","25","Female","San Jose","Basic","28.09","34","50","2","9","5/23/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1431","24","Non-binary","Houston","Standard","54.32","27","39","2","26","6/1/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1432","20","Male","San Antonio","Standard","80.96","31","48","1","28","12/26/2025","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1433","34","Male","Philadelphia","Premium","198.02","56","56","2","28","5/13/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1434","50","Male","San Jose","Basic","43.53","32","39","1","21","2/1/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1435","65","Female","San Antonio","Basic","36.17","44","60","2","10","6/11/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1436","29","Female","Phoenix","Basic","21.02","39","29","2","27","3/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1437","76","Female","Houston","Standard","146.77","52","73","1","19","1/22/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1438","68","Male","San Antonio","Premium","198.23","9","19","3","19","1/30/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1439","39","Female","San Antonio","Basic","49.93","41","88","0","15","5/14/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1440","72","Female","Philadelphia","Standard","149.62","8","10","2","22","3/2/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1441","39","Female","San Diego","Basic","17.65","14","21","3","17","5/19/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1442","63","Female","Houston","Standard","81.27","33","18","2","7","6/10/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1443","47","Female","San Jose","Premium","222.91","23","42","2","3","4/3/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1444","55","Female","Phoenix","Basic","36.56","21","27","3","5","3/19/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1445","55","Female","Houston","Basic","31.12","55","76","2","16","6/10/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1446","62","Male","New York","Premium","295.42","12","26","2","23","3/21/2026","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1447","68","Male","San Diego","Premium","258.6","57","81","4","7","4/28/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1448","71","Female","New York","Standard","71.2","2","1","3","16","12/28/2025","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1449","25","Male","Phoenix","Standard","60.51","13","12","2","9","4/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1450","44","Female","Philadelphia","Basic","37.54","59","85","4","1","1/1/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1451","44","Other","Philadelphia","Standard","65.85","4","5","2","3","5/25/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1452","51","Female","Phoenix","Premium","268.15","20","44","0","25","3/22/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1453","38","Male","Chicago","Standard","81.1","50","79","1","8","1/28/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1454","47","Male","Phoenix","Basic","23.08","51","95","3","18","3/8/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1455","50","Male","San Diego","Basic","10.43","48","69","3","24","1/13/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1456","45","Female","Los Angeles","Basic","38.04","59","81","3","24","5/12/2026","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1457","64","Female","Philadelphia","Basic","14.53","14","19","2","18","4/21/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-1458","50","Female","Dallas","Basic","40.92","30","39","4","24","5/10/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
